Experimental outputs:13.4297520661,51.9507415467
Desired outputs:5.0,25.0
orifice_size,aspect_ratio,expansion_ratio,normalized_orifice_length,normalized_water_inlet,normalized_oil_inlet,flow_rate_ratio,capillary_number,regime,generation_rate,droplet_size,cost_function
176.4352551477336,1.5018568651112902,1.9879321887897539,2.9944451987,3.4887570027,3.0181828150616066,13.731946647989716,0.15,1,99.26248,100.00145,0.08789809001385332
176.4352551477336,1.5018568651112902,1.973831386234631,2.9944451987,3.4887570027,3.0181828150616066,13.731946647989716,0.15,1,99.58405,100.00326,0.08705520776540955
176.4352551477336,1.5018568651112902,1.9597305836795083,2.9944451987,3.4887570027,3.0181828150616066,13.731946647989716,0.15,1,99.90561,100.04299,0.08701151722619674
176.4352551477336,1.5018568651112902,1.9597305836795083,2.9944451987,3.4887570027,3.025115166793928,13.731946647989716,0.15,1,99.83857,99.95454,0.08599504571708416
176.4352551477336,1.5089976139225807,1.9597305836795083,2.9944451987,3.4887570027,3.025115166793928,13.731946647989716,0.15,1,99.47188,100.10097,0.08494409074310484
176.4352551477336,1.5089976139225807,1.9597305836795083,2.9944451987,3.4887570027,3.0320475185262494,13.731946647989716,0.15,1,99.40482,100.01252,0.08198285882533154
176.4352551477336,1.5089976139225807,1.9456297811243854,2.9944451987,3.4887570027,3.0320475185262494,13.731946647989716,0.15,1,99.726395,100.052246,0.08195044764101775
176.4352551477336,1.5089976139225807,1.9456297811243854,2.9944451987,3.4887570027,3.038979870258571,13.731946647989716,0.15,1,99.659325,99.963806,0.08053647846984752
176.4352551477336,1.5089976139225807,1.9315289785692626,2.9944451987,3.4887570027,3.038979870258571,13.731946647989716,0.15,1,99.98087,100.003525,0.07895435919230046
100.0,2.5,6.0,1.0,2.5,3.0,10.0,0.13219199999999998,1,91.75133,90.13709,0.38951910119294564
100.0,2.5,6.0,1.0,2.5,3.0,9.946389329597942,0.13219199999999998,1,91.66212,90.335846,0.3818340533762179
100.0,2.5,6.0,1.0,2.5,3.0,9.892778659195887,0.13219199999999998,1,91.60809,90.53461,0.37404233223909134
100.0,2.5,6.0,1.0,2.5,3.0,9.839167988793829,0.13219199999999998,1,91.55984,90.733376,0.3662095279211328
100.0,2.5,6.0,1.0,2.5,3.0,9.785557318391774,0.13219199999999998,1,91.51162,90.932144,0.3583481041534706
100.0,2.5,6.0,1.0,2.5,3.0,9.731946647989716,0.13219199999999998,1,91.46339,91.13089,0.3504583028529822
100.0,2.5,6.0,1.0,2.5,3.0,9.67833597758766,0.13219199999999998,1,91.41514,91.32966,0.34253877827699486
100.0,2.5,6.0,1.0,2.5,3.0,9.624725307185603,0.13219199999999998,1,91.36689,91.52843,0.33458960994830156
100.0,2.5,6.0,1.0,2.5,3.0,9.571114636783546,0.13219199999999998,1,91.31864,91.72717,0.32661090325594067
100.0,2.5,6.0,1.0,2.5,3.0,9.51750396638149,0.13219199999999998,1,91.270386,91.92595,0.3186011454060407
100.0,2.5,6.0,1.0,2.5,3.0,9.463893295979432,0.13219199999999998,1,91.222145,92.12472,0.310560705606561
100.0,2.5,6.0,1.0,2.5,3.0,9.410282625577377,0.13219199999999998,1,91.17393,92.32347,0.302489327451702
100.0,2.5,6.0,1.0,2.5,3.0,9.356671955175319,0.13219199999999998,1,91.12567,92.522224,0.2943863965818989
100.0,2.5,6.0,1.0,2.5,3.0,9.303061284773262,0.13219199999999998,1,91.07742,92.72099,0.28625107472215033
100.0,2.5,6.0,1.0,2.5,3.0,9.249450614371206,0.13219199999999998,1,91.0292,92.91976,0.278083229593156
100.0,2.5,6.0,1.0,2.5,3.0,9.19583994396915,0.13219199999999998,1,90.98095,93.118515,0.269882840090383
100.0,2.5,6.0,1.0,2.5,3.0,9.142229273567093,0.13219199999999998,1,90.93271,93.31729,0.26164858799617435
100.0,2.5,6.0,1.0,2.5,3.0,9.088618603165035,0.13219199999999998,1,90.884476,93.51605,0.25338083346198703
100.0,2.5,6.0,1.0,2.5,3.0,9.03500793276298,0.13219199999999998,1,90.83622,93.71481,0.2450788462331126
100.0,2.5,6.0,1.0,2.5,3.0,8.981397262360922,0.13219199999999998,1,90.787964,94.05205,0.23378960095396542
100.0,2.5,6.0,1.0,2.5,3.0,8.927786591958865,0.13219199999999998,1,90.73973,94.45283,0.22111018322222656
100.0,2.5,6.0,1.0,2.5,3.0,8.874175921556809,0.13219199999999998,1,90.69151,94.85362,0.20839469320078113
100.0,2.5,6.0,1.0,2.5,3.0,8.820565251154752,0.13219199999999998,1,90.643234,95.25441,0.19564325582655379
100.0,2.5,6.0,1.0,2.5,3.0,8.766954580752696,0.13219199999999998,1,90.595,95.6552,0.18328183598234596
100.0,2.5,6.0,0.9927503464758676,2.5,3.0,8.766954580752696,0.13219199999999998,1,90.91458,95.97838,0.17539293210214643
100.0,2.5,6.0,0.9927503464758676,2.5,3.0,8.713343910350638,0.13219199999999998,1,90.866356,96.37917,0.16747152685276429
100.0,2.5,6.0,0.9855006929517354,2.5,3.0,8.713343910350638,0.13219199999999998,1,91.18591,96.70235,0.15510744320633715
100.0,2.5,6.0,0.9782510394276029,2.5,3.0,8.713343910350638,0.13219199999999998,1,91.50549,97.025536,0.14762873067573476
100.0,2.5,6.0,0.9782510394276029,2.5,3.0,8.659733239948583,0.13219199999999998,1,91.457245,97.426315,0.13924250989974762
100.0,2.5,6.0,0.9710013859034705,2.5,3.0,8.659733239948583,0.13219199999999998,1,91.77682,97.7495,0.1273031186219013
100.0,2.5,6.0,0.9637517323793383,2.5,3.0,8.659733239948583,0.13219199999999998,1,92.09642,98.072685,0.11980816289827471
100.0,2.5,6.0,0.9637517323793383,2.5,3.0,8.606122569546525,0.13219199999999998,1,92.04814,98.47348,0.11106985760528013
100.0,2.5,6.0,0.9565020788552059,2.5,3.0,8.606122569546525,0.13219199999999998,1,92.367714,98.796646,0.09944209737176098
100.0,2.5,6.0,0.9492524253310735,2.5,3.0,8.606122569546525,0.13219199999999998,1,92.68732,99.119835,0.09193121329624601
100.0,2.5,6.0,0.9492524253310735,2.5,3.0,8.55251189914447,0.13219199999999998,1,92.639046,99.52063,0.08295433208541429
100.0,2.5,6.0,0.9420027718069413,2.5,3.0,8.55251189914447,0.13219199999999998,1,92.95862,99.84381,0.07152407226908443
100.0,2.5,6.0,0.9420027718069413,2.492944677263936,3.0,8.55251189914447,0.13219199999999998,1,93.32287,99.83408,0.06899977229621809
100.0,2.5,6.014100802555123,0.9420027718069413,2.492944677263936,3.0,8.55251189914447,0.13219199999999998,1,93.51389,100.06317,0.06642431623067217
100.0,2.5,6.014100802555123,0.9420027718069413,2.4858893545278717,3.0,8.55251189914447,0.13219199999999998,1,93.87812,100.053444,0.06346231574906729
100.0,2.5,6.014100802555123,0.9420027718069413,2.4788340317918074,3.0,8.55251189914447,0.13219199999999998,1,94.242325,100.04373,0.06048403490081809
100.0,2.5,6.014100802555123,0.9420027718069413,2.4717787090557435,3.0,8.55251189914447,0.13219199999999998,1,94.60658,100.034004,0.05748873018515663
100.0,2.5,6.014100802555123,0.9420027718069413,2.4647233863196796,3.0,8.55251189914447,0.13219199999999998,1,94.970825,100.02427,0.0544767720318762
100.0,2.5,6.014100802555123,0.9420027718069413,2.4576680635836152,3.0,8.55251189914447,0.13219199999999998,1,95.37529,100.01456,0.05136099620482225
100.0,2.5,6.014100802555123,0.9420027718069413,2.4506127408475513,3.0,8.55251189914447,0.13219199999999998,1,95.89475,100.00484,0.04796996119497329
100.0,2.5,6.014100802555123,0.9420027718069413,2.443557418111487,3.0,8.55251189914447,0.13219199999999998,1,96.502335,99.9951,0.04455812844999747
100.0,2.5,6.014100802555123,0.9420027718069413,2.436502095375423,3.0,8.55251189914447,0.13219199999999998,1,97.41639,99.98538,0.04059326445653992
100.0,2.5,6.014100802555123,0.9420027718069413,2.4294467726393587,3.0,8.55251189914447,0.13219199999999998,1,98.33043,99.97566,0.03655049982627219
100.0,2.5,6.014100802555123,0.9420027718069413,2.422391449903295,3.0,8.55251189914447,0.13219199999999998,1,99.244484,99.96594,0.03243132992200013
100.0,2.5,6.014100802555123,0.9420027718069413,2.4153361271672305,3.0,8.55251189914447,0.13219199999999998,1,100.158485,99.95621,0.03128545597510069
100.0,2.5,6.014100802555123,0.9420027718069413,2.4153361271672305,3.0069323517323214,8.55251189914447,0.13219199999999998,1,99.78747,99.9059,0.02897712871226303
100.0,2.8101,2.0,1.5029,2.9903,3.57789,8.0,0.1,1,79.30237,89.29613,0.4473058935970254
99.64118621306659,2.8101,2.0,1.5029,2.9903,3.57789,8.0,0.1,1,80.13118,89.10986,0.4307285685110531
99.64118621306659,2.8101,1.9858991974448772,1.5029,2.9903,3.57789,8.0,0.1,1,80.64555,89.19959,0.4193108595726471
99.64118621306659,2.8101,1.9717983948897544,1.5029,2.9903,3.57789,8.0,0.1,1,81.15993,89.28932,0.41110622535752417
99.64118621306659,2.8172407488112903,1.9717983948897544,1.5029,2.9903,3.57789,8.0,0.1,1,81.27255,89.4594,0.40557933287656256
99.64118621306659,2.8243814976225803,1.9717983948897544,1.5029,2.9903,3.57789,8.0,0.1,1,81.38518,89.62947,0.40014588242798044
99.64118621306659,2.8315222464338707,1.9717983948897544,1.5029,2.9903,3.57789,8.0,0.1,1,81.4978,89.79956,0.3962483048321692
99.64118621306659,2.8315222464338707,1.9576975923346316,1.5029,2.9903,3.57789,8.0,0.1,1,82.01218,89.889275,0.39214406358150256
99.64118621306659,2.8315222464338707,1.9576975923346316,1.5029,2.9903,3.57789,7.9463893295979435,0.1,1,81.96374,90.097694,0.3861390802883041
99.64118621306659,2.8315222464338707,1.9435967897795083,1.5029,2.9903,3.57789,7.9463893295979435,0.1,1,82.47811,90.18741,0.3805560400688378
99.64118621306659,2.8315222464338707,1.9435967897795083,1.5029,2.9903,3.57789,7.9463893295979435,0.10324548775479084,1,84.829124,89.27639,0.37465303696895125
99.64118621306659,2.838662995245161,1.9435967897795083,1.5029,2.9903,3.57789,7.9463893295979435,0.10324548775479084,1,84.94176,89.5036,0.3692972607502696
99.64118621306659,2.838662995245161,1.9294959872243855,1.5029,2.9903,3.57789,7.9463893295979435,0.10324548775479084,1,85.456116,89.65151,0.36406693147706426
99.64118621306659,2.838662995245161,1.9294959872243855,1.5029,2.9903,3.57789,7.9463893295979435,0.10649097550958167,1,87.80715,88.848495,0.35587789442372453
99.64118621306659,2.845803744056451,1.9294959872243855,1.5029,2.9903,3.57789,7.9463893295979435,0.10649097550958167,1,87.91978,89.0757,0.34907929611439914
99.64118621306659,2.8529444928677417,1.9294959872243855,1.5029,2.9903,3.57789,7.9463893295979435,0.10649097550958167,1,88.0324,89.3029,0.3440234691432461
99.64118621306659,2.8529444928677417,1.9153951846692627,1.5029,2.9903,3.57789,7.9463893295979435,0.10649097550958167,1,88.54677,89.450836,0.33831590519134724
99.64118621306659,2.8529444928677417,1.9153951846692627,1.5029,2.9903,3.57789,7.9463893295979435,0.1097364632643725,1,90.89783,88.64781,0.33012251407327686
99.64118621306659,2.860085241679032,1.9153951846692627,1.5029,2.9903,3.57789,7.9463893295979435,0.1097364632643725,1,91.010445,88.875,0.32398138186906955
99.64118621306659,2.867225990490322,1.9153951846692627,1.5029,2.9903,3.57789,7.9463893295979435,0.1097364632643725,1,91.12306,89.1022,0.31894783565147633
99.64118621306659,2.867225990490322,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.1097364632643725,1,91.63743,89.25014,0.3123774093063615
99.64118621306659,2.867225990490322,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.11298195101916333,1,93.989944,88.4471,0.3041823869959105
99.64118621306659,2.867225990490322,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.11622743877395417,1,96.469765,87.64407,0.2989481919239541
99.64118621306659,2.867225990490322,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.119472926528745,1,99.414665,86.84105,0.2864452633978406
99.64118621306659,2.8743667393016126,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.119472926528745,1,99.595085,87.06826,0.2798566493696209
99.64118621306659,2.8815074881129026,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.119472926528745,1,99.775505,87.29547,0.2737545768739247
99.64118621306659,2.888648236924193,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.119472926528745,1,99.955925,87.522675,0.2676507319722712
99.64118621306659,2.895788985735483,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.119472926528745,1,100.13635,87.74988,0.26416690069533677
99.64118621306659,2.9029297345467735,1.90129438211414,1.5029,2.9903,3.57789,7.9463893295979435,0.119472926528745,1,100.31679,87.97708,0.2615287414717514
99.64118621306659,2.9029297345467735,1.90129438211414,1.5029,2.9903,3.5709576482676786,7.9463893295979435,0.119472926528745,1,100.04811,88.049255,0.25815925918630556
99.64118621306659,2.910070483358064,1.90129438211414,1.5029,2.9903,3.5709576482676786,7.9463893295979435,0.119472926528745,1,100.228546,88.27646,0.2555159338149194
99.64118621306659,2.917211232169354,1.90129438211414,1.5029,2.9903,3.5709576482676786,7.9463893295979435,0.119472926528745,1,100.408966,88.50368,0.2528703667827089
99.64118621306659,2.917211232169354,1.90129438211414,1.5029,2.9903,3.564025296535357,7.9463893295979435,0.119472926528745,1,100.14029,88.57585,0.24949798321045857
99.64118621306659,2.9243519809806444,1.90129438211414,1.5029,2.9903,3.564025296535357,7.9463893295979435,0.119472926528745,1,100.320724,88.803055,0.2468476472241585
99.64118621306659,2.9243519809806444,1.90129438211414,1.5029,2.9903,3.5570929448030357,7.9463893295979435,0.119472926528745,1,100.05208,88.87522,0.2434758641537163
99.64118621306659,2.931492729791935,1.90129438211414,1.5029,2.9903,3.5570929448030357,7.9463893295979435,0.119472926528745,1,100.232475,89.10243,0.24082014940750668
99.64118621306659,2.931492729791935,1.90129438211414,1.5029,2.9903,3.5501605930707143,7.9463893295979435,0.119472926528745,1,99.96381,89.174614,0.23814422381917863
99.64118621306659,2.938633478603225,1.90129438211414,1.5029,2.9903,3.5501605930707143,7.9463893295979435,0.119472926528745,1,100.14424,89.40182,0.2347877763313
99.64118621306659,2.9457742274145153,1.90129438211414,1.5029,2.9903,3.5501605930707143,7.9463893295979435,0.119472926528745,1,100.32465,89.62903,0.23212518795949855
99.64118621306659,2.9457742274145153,1.90129438211414,1.5029,2.9903,3.543228241338393,7.9463893295979435,0.119472926528745,1,100.055984,89.701195,0.22875076643458167
99.64118621306659,2.952914976225806,1.90129438211414,1.5029,2.9903,3.543228241338393,7.9463893295979435,0.119472926528745,1,100.23641,89.928406,0.22608313967502097
99.64118621306659,2.952914976225806,1.90129438211414,1.5029,2.9903,3.536295889606072,7.9463893295979435,0.119472926528745,1,99.96775,90.000565,0.22332939994822285
99.64118621306659,2.960055725037096,1.90129438211414,1.5029,2.9903,3.536295889606072,7.9463893295979435,0.119472926528745,1,100.148186,90.22778,0.22003640635956453
99.64118621306659,2.9671964738483863,1.90129438211414,1.5029,2.9903,3.536295889606072,7.9463893295979435,0.119472926528745,1,100.32861,90.45499,0.21736212815771694
99.64118621306659,2.9743372226596763,1.90129438211414,1.5029,2.9903,3.536295889606072,7.9463893295979435,0.119472926528745,1,100.509026,90.6822,0.21468591035060441
99.64118621306659,2.9814779714709667,1.90129438211414,1.5029,2.9903,3.536295889606072,7.9463893295979435,0.119472926528745,1,100.64238,90.90941,0.21188956801032993
99.64118621306659,2.9814779714709667,1.90129438211414,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.119472926528745,1,100.02827,90.95613,0.20768043354443352
99.64118621306659,2.9886187202822567,1.90129438211414,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.119472926528745,1,100.09686,91.22893,0.20374505751725136
99.64118621306659,2.995759469093547,1.90129438211414,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.119472926528745,1,99.97827,91.501724,0.1997651197452448
99.2823724261332,2.995759469093547,1.90129438211414,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.119472926528745,1,100.5854,91.40702,0.19771300261329497
99.2823724261332,2.995759469093547,1.90129438211414,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,98.19618,92.308655,0.18770641526209308
99.2823724261332,2.995759469093547,1.8871935795590171,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,98.80288,92.36226,0.17634383604921813
99.2823724261332,2.995759469093547,1.8730927770038939,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.13532,92.41588,0.17042674361379193
99.2823724261332,3.0029002179048376,1.8730927770038939,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.20393,92.688675,0.16434011446195504
99.2823724261332,3.0100409667161276,1.8730927770038939,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.27252,92.961464,0.1590619084796165
99.2823724261332,3.0100409667161276,1.858991974448771,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.59183,93.01508,0.1531464435530484
99.2823724261332,3.017181715527418,1.858991974448771,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.66043,93.287865,0.14728425513740878
99.2823724261332,3.017181715527418,1.8448911718936483,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.979744,93.35257,0.14329925482408193
99.2823724261332,3.0243224643387085,1.8448911718936483,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.84793,93.61427,0.13886617595990164
99.2823724261332,3.0243224643387085,1.8307903693385255,1.5029,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,100.047905,93.7277,0.13437136132731614
99.2823724261332,3.0243224643387085,1.8307903693385255,1.5101496535241323,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,100.108765,93.835335,0.13309367082128273
99.2823724261332,3.0314632131499986,1.8307903693385255,1.5101496535241323,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,99.87732,94.062546,0.13049393946342794
99.2823724261332,3.0314632131499986,1.8166895667834027,1.5101496535241323,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,100.077286,94.210464,0.1254806907170067
99.2823724261332,3.0314632131499986,1.8025887642282794,1.5101496535241323,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,100.277275,94.35838,0.12308084819119175
99.2823724261332,3.0386039619612886,1.8025887642282794,1.5101496535241323,2.997355322736064,3.536295889606072,7.9463893295979435,0.11622743877395417,1,100.04583,94.58559,0.11907755481499652
